dimension_index_zero_based,dimension_name,overall_mean,overall_sd,overall_variance,overall_minimum,overall_maximum,overall_range,development_mean,development_sd,constant_overall,near_zero_sd_overall
505,esm2_0506,0.09966004893729477,0.038702081434004554,0.00149785110732432,-0.032958984,0.2553711,0.28833008,0.09933685072594219,0.038514666921117234,False,False
506,esm2_0507,0.060506215238412396,0.05710018016328498,0.0032604305746796037,-0.20202637,0.21520996,0.41723633,0.06159828901290894,0.05761083090784447,False,False
507,esm2_0508,0.13264468507417432,0.04666513072456996,0.0021776344255412033,-0.03842163,0.43017578,0.4685974,0.13138739003075495,0.046744257967330526,False,False
508,esm2_0509,0.08000142407602528,0.0566085284802952,0.0032045254967043926,-0.13867188,0.2734375,0.41210938,0.080836331182056,0.05736890010942329,False,False
509,esm2_0510,-0.03763452764356573,0.053885767718338196,0.002903675962594699,-0.2607422,0.20349121,0.4642334,-0.03717192427979575,0.054485258510399114,False,False
510,esm2_0511,-0.003284581625765886,0.08602964634443563,0.007401100050148667,-0.29418945,0.23034668,0.52453613,-0.0012394143475426569,0.0857883987684237,False,False
511,esm2_0512,-0.09635302388046214,0.053876758151613434,0.0029027050689274443,-0.27075195,0.18273926,0.4534912,-0.09473629395167033,0.054305233276637846,False,False
512,esm2_0513,0.03329860224707939,0.06382211657279545,0.004073262563831492,-0.10699463,0.25561523,0.36260986,0.032224740087985995,0.06226206043961642,False,False
513,esm2_0514,-0.052712090669011696,0.03961840264687886,0.0015696178282902178,-0.19348145,0.11602783,0.30950928,-0.051952464712990656,0.040038701600368584,False,False
514,esm2_0515,0.06796507565480359,0.05826128751962404,0.0033943776234442997,-0.15039062,0.2388916,0.38928223,0.06705157359441122,0.05835179639764769,False,False
515,esm2_0516,-0.0642996712874096,0.04407036976787046,0.0019421974914768307,-0.2133789,0.20043945,0.41381836,-0.06444395846790738,0.04386769150541036,False,False
516,esm2_0517,-0.06737250771030337,0.05584716816802502,0.003118906192387667,-0.21496582,0.21960449,0.4345703,-0.06606844200028314,0.05629222547627202,False,False
517,esm2_0518,-0.05082051120243644,0.06732121041154647,0.004532145371275714,-0.29003906,0.12585449,0.41589355,-0.04996883894006411,0.06658859905180199,False,False
518,esm2_0519,-0.011617142008359107,0.05278886401789065,0.0027866641642993505,-0.17175293,0.30029297,0.4720459,-0.01211046857966317,0.052599733248903886,False,False
519,esm2_0520,-0.039018906644658166,0.0545189206694533,0.002972312710962142,-0.27124023,0.097961426,0.36920166,-0.039328390939368144,0.054454662407765475,False,False
520,esm2_0521,-0.06525165504144378,0.056912011827732464,0.0032389770902799602,-0.24707031,0.17456055,0.42163086,-0.06403931222028203,0.05703066383605554,False,False
521,esm2_0522,-0.13770914236528098,0.05747644841621833,0.003303542122542207,-0.42871094,0.0236969,0.45240784,-0.13789874447716607,0.05588573103598401,False,False
522,esm2_0523,0.009800571183385648,0.07844788918591865,0.0061540713177261714,-0.23205566,0.1505127,0.38256836,0.0119896219836341,0.07747570807526899,False,False
523,esm2_0524,-0.0745513881086377,0.05581469312230565,0.0031152799683371534,-0.2265625,0.14379883,0.37036133,-0.07464872002601623,0.056138780389210254,False,False
524,esm2_0525,-0.06473955846123902,0.05352083446226128,0.002864479721536775,-0.23571777,0.12780762,0.3635254,-0.06363844060235553,0.05418184969754574,False,False
525,esm2_0526,-0.17196812772592085,0.04482088439451143,0.0020089116779061582,-0.30517578,0.030715942,0.33589172,-0.1712786144680447,0.0454324757516356,False,False
526,esm2_0527,-0.008354117682453794,0.05176782782089574,0.002679907997293907,-0.121276855,0.16564941,0.28692627,-0.009694933891296387,0.051254028016625826,False,False
527,esm2_0528,0.026105491884805255,0.06273663273849725,0.003935885087365085,-0.23986816,0.19604492,0.4359131,0.026326363782087962,0.06384931960758226,False,False
528,esm2_0529,0.0046133584902103945,0.059587842842924,0.003550711014673009,-0.13061523,0.20483398,0.33544922,0.0032162265645133124,0.05894862144298705,False,False
529,esm2_0530,0.0128597467641587,0.062432217507445986,0.0038977817828970453,-0.22473145,0.1538086,0.37854004,0.012452624986569088,0.06123618233563958,False,False
530,esm2_0531,0.03531293360956766,0.0448307361713115,0.0020097949056617375,-0.105651855,0.19396973,0.29962158,0.03524300323592292,0.045491568143834094,False,False
531,esm2_0532,0.10691668905243361,0.04098075122740501,0.0016794219711624573,-0.08758545,0.22485352,0.31243896,0.10675230688518948,0.04113659245522869,False,False
532,esm2_0533,-0.03536783788894839,0.052701002221351816,0.002777395635134929,-0.23327637,0.20922852,0.44250488,-0.035490984386867944,0.0533396202390963,False,False
533,esm2_0534,-0.010717395738544527,0.04166508087852233,0.0017359789646138075,-0.34985352,0.111328125,0.46118164,-0.009569744682974286,0.04066036114109916,False,False
534,esm2_0535,0.09465685404101169,0.06181416210072455,0.003820990636214652,-0.19274902,0.2626953,0.45544434,0.09334160718652937,0.061801956138518896,False,False
535,esm2_0536,0.037728132338952544,0.0451415501562224,0.0020377595505067427,-0.234375,0.15063477,0.38500977,0.03776916273766094,0.045628122900033416,False,False
536,esm2_0537,-0.060591454643520476,0.06576151492125831,0.00432457684473888,-0.21350098,0.21411133,0.4276123,-0.06200331631633971,0.06586865803702123,False,False
537,esm2_0538,0.03495198064850649,0.05825743061078021,0.0033939282213698713,-0.12182617,0.2956543,0.41748047,0.0344589082731141,0.05817050171931604,False,False
538,esm2_0539,0.005350747595352021,0.0706413741038127,0.00499020373527482,-0.31860352,0.17883301,0.49743652,0.0068635048137770755,0.07025957374926657,False,False
539,esm2_0540,0.01593924322879804,0.05445549064045456,0.002965400460892634,-0.19433594,0.20239258,0.39672852,0.015344187451733483,0.054487462343020564,False,False
540,esm2_0541,-0.04914313111532806,0.06001573949429382,0.0036018889870469387,-0.27685547,0.1517334,0.42858887,-0.049695325560039944,0.06006445228918826,False,False
541,esm2_0542,0.1103221809162813,0.06052793196707179,0.003663630548210471,-0.2541504,0.24865723,0.5028076,0.11019657618469662,0.06198877159716637,False,False
542,esm2_0543,0.03761002126994329,0.04378201412274338,0.0019168647606441008,-0.1227417,0.22033691,0.3430786,0.03766705203387472,0.044924846151733235,False,False
543,esm2_0544,0.023139369606839433,0.048706901139687106,0.002372362218631253,-0.1182251,0.21044922,0.32867432,0.022886466317706636,0.04893071931244542,False,False
544,esm2_0545,-0.09294273453732574,0.05720049388681218,0.0032718965008952374,-0.2524414,0.15148926,0.40393066,-0.09163160936699974,0.0569185339172138,False,False
545,esm2_0546,-0.05666063965756144,0.042775300224941186,0.0018297263093338533,-0.22802734,0.111572266,0.3395996,-0.05675460621714592,0.04350824788962546,False,False
546,esm2_0547,0.038243306728367274,0.050427268440419226,0.002542909402362101,-0.13842773,0.2607422,0.39916992,0.04097630381584168,0.0500734224500031,False,False
547,esm2_0548,-0.008777938196053119,0.05316024999347611,0.0028260121793688767,-0.18151855,0.16870117,0.35021973,-0.008114515410529242,0.05359385299059195,False,False
548,esm2_0549,-0.005351099004756068,0.06166667134321314,0.003802778354551864,-0.15795898,0.3112793,0.46923828,-0.005818732248412238,0.06153359151423709,False,False
549,esm2_0550,-0.020742262110990638,0.04624312272658806,0.002138426399506285,-0.20617676,0.1706543,0.37683105,-0.02134907775455051,0.04597091294488302,False,False
550,esm2_0551,-0.03432496194701878,0.05131657144234765,0.00263339050459757,-0.15185547,0.17834473,0.3302002,-0.03403918403718206,0.050910828287336216,False,False
551,esm2_0552,0.07256588025574678,0.04221949416465772,0.0017824856875195672,-0.03768921,0.24133301,0.27902222,0.07190933724244436,0.042472550524261674,False,False
552,esm2_0553,-0.00749655218420759,0.0474219467635887,0.0022488410348486406,-0.20825195,0.13232422,0.34057617,-0.0075783270100752516,0.04797431552452149,False,False
553,esm2_0554,-0.006592836417051055,0.0670480677083578,0.0044954433834245335,-0.19665527,0.26098633,0.4576416,-0.006921397480699751,0.06670644171888207,False,False
554,esm2_0555,0.06379235412648462,0.07937569297046214,0.006300500634541073,-0.20874023,0.2524414,0.46118164,0.06424702207247417,0.078312414831919,False,False
555,esm2_0556,-0.03340463249320857,0.059750985099268246,0.0035701802203329763,-0.24633789,0.24621582,0.4925537,-0.03592370566394594,0.059109701625631186,False,False
556,esm2_0557,-0.11677940995261883,0.05512723058758387,0.0030390115522566426,-0.3774414,0.05886841,0.4363098,-0.11736842526329888,0.05508949318396948,False,False
557,esm2_0558,-0.019570393779301618,0.07008564300039648,0.004911997354779024,-0.18225098,0.2019043,0.38415527,-0.02098027831978268,0.06932427268211379,False,False
558,esm2_0559,0.16302947437061982,0.06701473866658579,0.004490975198550788,-0.091796875,0.3388672,0.43066406,0.16381832361221313,0.06677278803769372,False,False
559,esm2_0560,0.04896331481743071,0.05945455225029665,0.003534843783283255,-0.19421387,0.19372559,0.38793945,0.04807418833176295,0.06003926025548384,False,False
560,esm2_0561,-0.00670390507489542,0.04422519029350328,0.0019558674564965767,-0.1538086,0.18847656,0.34228516,-0.006628674930996365,0.04482164155615951,False,False
561,esm2_0562,-0.04925631471267683,0.04548364197419877,0.0020687616872370963,-0.15576172,0.23596191,0.39172363,-0.04851534830199348,0.04602637961784561,False,False
562,esm2_0563,-0.07704059490220792,0.05355013774196603,0.0028676172521835343,-0.24169922,0.18188477,0.42358398,-0.07665012131134669,0.05322956166098704,False,False
563,esm2_0564,-0.011818868206290902,0.054594058535950556,0.0029805112274267956,-0.23999023,0.1270752,0.36706543,-0.011639919380346935,0.05469411424385017,False,False
564,esm2_0565,0.06292037455805398,0.057863586326749074,0.003348194622593142,-0.14331055,0.24816895,0.3914795,0.06290368768903944,0.05740050768935748,False,False
565,esm2_0566,-0.03209946052348045,0.06012740155485833,0.0036153044177391802,-0.28515625,0.15429688,0.43945312,-0.03176499174700843,0.06042534264853248,False,False
566,esm2_0567,-0.10045688980559794,0.048330817800562954,0.002335867949271213,-0.23291016,0.16564941,0.39855957,-0.09988378948635525,0.049415359191968766,False,False
567,esm2_0568,0.009664776454887433,0.07191115731280961,0.0051712145460676515,-0.15722656,0.29174805,0.4489746,0.010555693341626062,0.07209906609064973,False,False
